costF,latencyF,alg
0.293502982107356,0.157376780587514,1
0.269149105367793,0.172544733610521,1
0.256349900596421,0.179512194801867,1
0.271522862823062,0.1713480138133,1
0.237423459244533,0.195260701160877,1
0.261196819085487,0.178705229029482,1
0.2649662027833,0.174527945353312,1
0.254918489065606,0.180618293181983,1
0.251626242544732,0.182584371124975,1
0.225021868787276,0.209359716712692,1
0.221491053677932,0.211882224375249,1
0.213196819085487,0.219019366196508,1
0.280978131212724,0.165356513465376,1
0.243041749502982,0.191355814621016,1
0.23137972166998,0.203605607149568,1
0.247769383697813,0.18829878770472,1
0.261463220675944,0.177804394413424,1
0.216886679920477,0.216169551449763,1
0.218397614314115,0.214405149481643,1
0.220135188866799,0.213623777311865,1
0.246186878727634,0.189665913408768,1
0.218994035785288,0.214190306588369,1
0.242266401590457,0.191430891221375,1
0.264306163021869,0.174843471861973,1
0.263729622266402,0.176033064865493,1
0.248910536779324,0.185216241145915,1
0.269236580516899,0.172265046031319,1
0.272079522862823,0.170456046108305,1
0.283089463220676,0.164118358052069,1
0.275013916500994,0.169043837515132,1
0.272401590457256,0.169655071582224,1
0.279737574552684,0.166174687593884,1
0.233304174950298,0.202104890395226,1
0.275045725646123,0.167494469615027,1
0.268429423459245,0.172822031145494,1
0.278234592445328,0.167458982679789,1
0.240791252485089,0.1932855826587,1
0.118842942345924,0.378784701718464,1
0.171610337972167,0.274063035259605,1
0.207908548707753,0.225546538254458,1
0.203451292246521,0.231912211911023,1
0.184886679920477,0.254106745676386,1
0.234433399602386,0.200585645016933,1
0.24579324055666,0.189718786959799,1
0.290306163021869,0.159953537957239,1
0.285924453280318,0.162091800441642,1
0.309009940357853,0.15013147825729,1
0.302230616302187,0.153744008075415,1
0.304986083499006,0.152387338505713,1
0.298882703777336,0.155029355978308,1
0.295753479125249,0.155708088210876,1
0.306926441351889,0.151296501377942,1
0.320250497017893,0.145567893846183,1
0.300286282306163,0.154481270114246,1
0.280783300198807,0.165955050840831,1
0.292365805168986,0.159305151452335,1
0.279077534791252,0.166921912394373,1
0.284743538767396,0.162701633697183,1
0.292815109343936,0.15893823561577,1
0.31948310139165,0.145680997540151,1
0.356071570576541,0.131526914612863,1
0.215180914512922,0.217408238255646,1
0.353916500994036,0.131666498334107,1
0.353328031809145,0.133994952816782,1
0.105025844930418,0.422154679281777,1
0.210823061630219,0.222116572493986,1
0.19313717693837,0.239657708008519,1
0.197316103379722,0.239254297634911,1
0.118401590457256,0.388158969725158,1
0.206504970178926,0.225802430754372,1
0.173630218687873,0.271946598072153,1
0.116270377733598,0.39153519971406,1
0.179419483101392,0.259170405046267,1
0.112874751491054,0.398276424787551,1
0.19662027833002,0.239515975017925,1
0.188194831013917,0.24259161447541,1
0.159817097415507,0.286317265949884,1
0.166870775347913,0.277420917709394,1
0.102982107355865,0.437367427763046,1
0.126489065606362,0.355148024013502,1
0.113817097415507,0.393679445024119,1
0.147872763419483,0.308007689336048,1
0.158190854870775,0.291911341225517,1
0.144214711729622,0.310386975726595,1
0.11134393638171,0.40245340265592,1
0.132882703777336,0.332662999502744,1
0.106457256461233,0.411866177730516,1
0.137077534791252,0.331522619726795,1
0.151566600397614,0.301711254014539,1
0.209367793240557,0.224289755348678,1
0.130294234592445,0.344238866418713,1
0.108091451292247,0.405805214138162,1
0.155821073558648,0.299400197737399,1
0.150699801192843,0.304734491572133,1
0.140795228628231,0.31687975633823,1
0.14196421471173,0.315384231417396,1
0.138429423459245,0.328026871728307,1
0.131491053677932,0.343472522566793,1
0.163685884691849,0.284694240251613,1
0.138043737574553,0.329432721153567,1
0.180151093439364,0.25568200598658,1
0.163952286282306,0.282035446845739,1
0.174560636182903,0.269185547777656,1
0.19982902584493,0.232129773034865,1
0.169840954274354,0.274323182928089,1
0.186250497017893,0.252414347836477,1
0.205383697813121,0.229293495205346,1
0.228099403578529,0.206226601291334,1
0.178405566600398,0.262856369954172,1
0.0998330019880716,0.456664587175553,1
0.174425447316103,0.269907679736044,1
0.155224652087475,0.301303707346965,1
0.124202783300199,0.358268395113112,1
0.225224652087475,0.20657407053635,1
0.163912524850895,0.282986850830564,1
0.120691848906561,0.360566939255574,1
0.129777335984095,0.347650483480258,1
0.126763419483101,0.353009280094754,1
0.128337972166998,0.352854090744505,1
0.119562624254473,0.374612411416102,1
0.350218687872763,0.134160350401109,1
0.228524850894632,0.205399325669289,1
0.315471172962227,0.147397314099562,1
0.342385685884692,0.136726601903438,1
0.345956262425447,0.136172912755612,1
0.338990059642147,0.136930349581846,1
0.328083499005964,0.141531323321337,1
0.331093439363817,0.141435408420316,1
0.335960238568588,0.138209649460514,1
0.326795228628231,0.141801587215119,1
0.310544731610338,0.149579045553302,1
0.332695825049702,0.138810441567799,1
0.34558648111332,0.136470431173086,1
0.324246520874751,0.142986736975652,1
0.313510934393638,0.147414595915703,1
0.312043737574553,0.149118595110278,1
0.322361829025845,0.145328479855299,1
0.320306163021869,0.145499989664743,1
0.332326043737575,0.139298723240309,1
0.336799204771372,0.138129665064504,1
0.323347912524851,0.143415533695524,1
0.337765407554672,0.137331254655225,1
0.322679920477137,0.144991763101877,1
0.337558648111332,0.13744418387017,1
0.229021868787276,0.203916187435203,1
0.179085487077535,0.260488653092146,1
0.171809145129225,0.27217717207447,1
0.156027833001988,0.29460475998315,1
0.167435387673956,0.276194997646343,1
0.187101391650099,0.251555050573754,1
0.165431411530815,0.281957747300857,1
0.162616302186879,0.285015198452785,1
0.17424254473161,0.270077616119143,1
0.178938369781312,0.262178501225948,1
0.174934393638171,0.263437429436299,1
0.235192842942346,0.197554573184736,1
0.251196819085487,0.184080979572293,1
0.279610337972167,0.166363722943528,1
0.26344731610338,0.176769809357379,1
0.284596421471173,0.163346818440751,1
0.23389662027833,0.200736848210856,1
0.267693836978131,0.174191123330586,1
0.233558648111332,0.2015235509861,1
0.173662027833002,0.271267761161333,1
0.31765407554672,0.1473840677642,1
0.289491053677932,0.161714115613593,1
0.221061630218688,0.21259471510494,1
0.348628230616302,0.13549499844193,1
0.348230616302187,0.135976710751876,1
0.203534791252485,0.229917880902539,1
0.223335984095427,0.210650048203858,1
0.232942345924453,0.202317461121285,1
0.20582902584493,0.229159411171392,1
0.197916500994036,0.239173307152159,1
0.198369781312127,0.236606513559053,1
0.198302186878728,0.237874593542632,1
0.50517296222664,0.0830796276704428,2
0.478918489065606,0.0885962466043516,2
0.487129224652087,0.0861913169160033,2
0.017817097415507,0.775428532314879,2
0.458540755467197,0.0966357162405009,2
0.0176182902584493,0.776167452273999,2
0.016389662027833,0.778631299171676,2
0.486846918489066,0.0873756535629235,2
0.474318091451292,0.089505031250294,2
0.0180159045725646,0.770038857205121,2
0.481427435387674,0.0876348567100438,2
0.468942345924453,0.0933537039330561,2
0.470572564612326,0.0921246976319287,2
0.0173638170974155,0.777890679078877,2
0.472485089463221,0.0913314186566994,2
0.470151093439364,0.0928280483433826,2
0.0163220675944334,0.783694823981048,2
0.517825049701789,0.0813208167651922,2
0.490994035785288,0.0858381059578893,2
0.0190854870775348,0.765268029210928,2
0.493972166998012,0.0835339076073167,2
0.019013916500994,0.766591956695542,2
0.460962226640159,0.0947709880331077,2
0.0188946322067594,0.766857772493483,2
0.527264413518887,0.0805481600930762,2
0.0174671968190855,0.777635756859468,2
0.510556660039761,0.0823947153398447,2
0.466194831013917,0.093923313186235,2
0.0186560636182903,0.768273032105387,2
0.0155984095427435,0.792057943699083,2
0.452572564612326,0.0968637843526506,2
0.493618290258449,0.0857027921507817,2
0.0154075546719682,0.822621322471929,2
